rest_id,avg_rating,no_of_rating,user_id,user_rating
1.3830779765906297e+19,2.3,1198,3.918185649761305e+18,3
1.180384699986564e+19,3.6,919,4.3485436049814523e+18,2
2.5187924811993093e+18,4.5,2436,1.033954131508142e+19,1
2.73810646198657e+18,2.2,624,1.6842925686014495e+19,0
1.5793525619858555e+19,1.1,6955,1.5302372492858053e+19,3
1.752447489463368e+19,1.6,9231,1.4655108791386194e+19,2
1.1152742174358393e+19,3.1,1421,3.2746490519003514e+17,2
1.7286297326408338e+18,3.8,6710,1.7174811930000638e+19,0
8.25584380768507e+18,3.1,7899,5.571399765845625e+18,2
7.361987110145114e+18,4.2,891,1.577969828238952e+19,2
1.115059708759227e+19,1.4,5320,1.1148617712365617e+19,3
4.2496564152569216e+18,2.6,9637,1.0768694252333713e+19,0
1.2045471354913638e+19,2.1,2668,1.2032187551678024e+19,2
9.178342749143715e+18,4.5,8823,7.942623193031658e+18,1
1.2617632511487658e+19,3.5,6281,3.0143044749114276e+18,3
1.624097513701214e+19,3.9,4453,1.2820362320861282e+19,0
5.009617646615416e+18,4.5,4635,1.5050312560816767e+19,0
7.320034107306495e+18,4.6,5188,1.0768694252333713e+19,3
8.044978517339884e+18,1.1,1940,8.893532915377128e+18,3
3.6048872504078013e+18,1.5,524,5.571399765845625e+18,4
1.3288471892010357e+19,2.8,218,5.118511053483427e+18,3
1.8838381414817638e+18,3.9,2417,1.4655108791386194e+19,4
1.4512529912588618e+19,4.0,4081,8.893532915377128e+18,3
6.167722927146943e+18,4.2,4953,3.3996271492867205e+18,4
1.718391946737204e+19,2.9,9932,7.259819386284754e+18,1
1.4313665577827896e+18,1.1,1033,8.427234096326724e+18,0
9.873241359979532e+18,3.5,157,7.643608260430941e+18,2
1.8303427649956039e+19,1.1,2103,1.4655108791386194e+19,0
5.524904429018957e+18,4.7,302,3.2746490519003514e+17,1
1.4538042251968006e+19,1.2,4124,2.7973455834534564e+18,4
4.954079022524943e+18,3.2,6751,9.412280519920601e+18,3
5.633768739594979e+18,3.6,2386,1.0886693472590381e+19,2
9.925433815723887e+18,3.9,7244,3.039483940415557e+18,0
9.865769081549375e+18,4.3,5890,1.213432308552442e+19,4
1.8027489122253737e+18,3.9,3628,1.5186060600820124e+19,0
6.586634354068441e+18,3.0,913,1.213432308552442e+19,3
7.561833274262966e+18,3.9,5585,7.635396661974156e+18,0
9.178342749143715e+18,1.8,9290,7.259819386284754e+18,2
8.636431864268803e+18,1.2,1219,1.1148617712365617e+19,1
1.8239062166125957e+19,4.4,4864,3.4567772953846074e+17,4
9.534045073003794e+18,4.3,5891,1.4326403370353185e+19,1
1.8303427649956039e+19,1.8,2583,1.512433449996952e+19,4
1.8303427649956039e+19,3.4,731,5.38557281725727e+17,2
2.0720898154924782e+18,2.1,6166,8.464610048055394e+18,2
1.0918452587602135e+19,1.3,6561,5.672635240414465e+18,2
6.851864162998699e+18,4.4,7869,7.217513652859127e+18,3
1.03425738460479e+19,2.4,2891,7.259819386284754e+18,4
1.1844473083154418e+19,4.0,891,1.270611923898442e+19,3
8.204552484723312e+18,1.3,4778,5.398139320159587e+18,4
1.718391946737204e+19,3.4,8702,3.3319853619249997e+18,3
7.844080527590707e+18,3.7,2736,1.6345863059163271e+19,3
4.0086988313256443e+18,1.5,4704,1.213432308552442e+19,0
1.3830779765906297e+19,4.4,8128,3.4567772953846074e+17,3
1.4011236380965032e+19,1.6,229,9.319067932787624e+18,2
1.0947486007044817e+19,2.3,8797,1.7953348012272798e+19,0
1.8838381414817638e+18,2.0,5506,1.4141217855907383e+19,4
1.4368464564390664e+18,3.3,2393,7.942623193031658e+18,2
1.2531127459648197e+19,3.2,9257,7.116614986317909e+18,4
4.2062960055046804e+18,1.1,8033,9.96886401146849e+18,2
1.6177195112473907e+19,1.3,3053,1.7660636371957137e+19,3
1.718391946737204e+19,4.1,6687,9.092786557005681e+18,3
3.842493209299405e+18,4.3,471,1.7174811930000638e+19,0
9.821762720401213e+18,4.2,9674,1.2032187551678024e+19,0
1.648645374834562e+19,4.2,3193,5.904533670630737e+18,0
1.6714796437409386e+19,4.3,7303,1.0952338289285284e+19,4
1.02573742033157e+19,4.8,6199,1.7111692053314486e+19,2
9.387748837458727e+18,4.0,4568,2.6453470276506286e+18,4
9.045897207652632e+18,1.1,5146,8.427234096326724e+18,0
2.370117771187146e+18,2.0,4806,9.96886401146849e+18,2
1.5172339994245087e+19,1.5,1446,1.5302372492858053e+19,1
1.797956153047399e+19,2.3,5169,4.616512536838098e+18,2
1.253124647495279e+19,4.8,1136,1.2032187551678024e+19,4
1.6652115949733497e+19,2.5,7577,1.724485440983907e+19,3
6.03103557893769e+17,3.5,8038,9.507229105303079e+18,3
1.1996488127664812e+18,2.1,6181,9.507229105303079e+18,4
9.925433815723887e+18,2.2,5244,7.259819386284754e+18,3
3.4696388507373604e+18,3.2,2854,7.643608260430941e+18,0
4.906309238189149e+18,1.5,7287,1.4326403370353185e+19,1
5.105756015886943e+18,4.4,502,9.319067932787624e+18,1
1.1844473083154418e+19,3.9,6409,1.4141217855907383e+19,1
8.25584380768507e+18,3.9,1483,1.4698628003806726e+19,0
1.1896612119012067e+19,3.6,4201,1.4655108791386194e+19,1
1.6177195112473907e+19,4.2,8963,1.0777704607573625e+19,2
1.141455751405557e+19,2.8,5752,1.549336616575764e+19,3
1.6888691596802083e+19,2.7,3566,1.676874278305355e+19,1
8.357885286083807e+18,4.4,7510,4.0839188801976586e+18,1
4.2062960055046804e+18,2.4,1070,1.0768694252333713e+19,2
5.327611613759881e+18,1.6,4415,1.3490305753653087e+18,0
7.980781540909924e+18,3.7,9076,1.170745132886585e+19,4
9.270228624729e+18,2.8,8397,1.5050312560816767e+19,3
1.4222466331021953e+19,2.2,3634,3.8290866547866074e+17,3
1.2472177139844137e+19,1.5,5057,1.3484659323072192e+18,3
8.665712324928556e+18,4.9,4264,5.38557281725727e+17,1
1.624097513701214e+19,1.0,9329,1.0714478852779493e+19,4
1.4671945593452184e+19,2.3,2877,3.119004961164054e+18,0
1.110272881738654e+19,1.4,8539,1.6690943610036765e+19,2
4.796737216963625e+18,2.4,3671,1.7111692053314486e+19,2
3.4777924956262405e+18,3.3,2125,1.5050312560816767e+19,4
2.9664077166623194e+17,2.2,8133,1.7111692053314486e+19,2
3.7569825866877046e+18,4.3,5553,1.0591057600338874e+19,3
9.873241359979532e+18,4.5,5237,8.246419189534377e+18,3
7.540124074540027e+18,4.9,416,1.6345863059163271e+19,1
1.585089797795914e+19,1.5,2565,8.464610048055394e+18,1
1.2929663018640951e+19,3.2,4797,2.2815760460764022e+17,3
3.4010600465966223e+18,4.6,9578,3.0143044749114276e+18,1
1.7587275218890148e+19,3.0,7291,2.2815760460764022e+17,4
1.0947486007044817e+19,1.6,2459,1.213432308552442e+19,1
1.8303427649956039e+19,4.5,2138,8.261784591830173e+18,2
1.0886025621364296e+19,4.2,6166,5.066965511273857e+18,2
1.8329308318331587e+19,2.0,1006,1.5116870719382897e+19,4
1.02573742033157e+19,3.6,8690,1.8002027654633181e+19,4
9.925433815723887e+18,1.6,4157,3.918185649761305e+18,2
1.0478701809291946e+18,4.5,8921,1.3453480392098073e+19,4
1.2045471354913638e+19,2.7,6764,3.3996271492867205e+18,2
4.5824498393363436e+18,2.6,5430,2.6052395084709407e+18,2
5.3723432221286784e+17,3.0,3105,2.6453470276506286e+18,0
6.586634354068441e+18,3.0,979,1.170745132886585e+19,1
7.77334832071798e+18,1.7,652,1.7953348012272798e+19,2
1.2989917220269935e+19,3.8,6616,4.3485436049814523e+18,1
6.399785993034026e+18,1.4,112,9.96886401146849e+18,4
1.2531127459648197e+19,4.3,1397,1.549336616575764e+19,1
1.8838381414817638e+18,2.6,8677,2.6453470276506286e+18,4
1.6902527000746152e+19,3.6,5424,5.066965511273857e+18,1
2.73810646198657e+18,4.1,5334,4.3485436049814523e+18,3
1.0333356258647495e+19,4.4,281,1.0714478852779493e+19,0
1.5622065145404342e+19,1.2,8214,1.7174811930000638e+19,0
1.02573742033157e+19,1.2,5991,1.0714478852779493e+19,4
9.008187090343183e+18,4.9,173,1.7174811930000638e+19,4
1.6888691596802083e+19,2.5,9344,3.2746490519003514e+17,3
1.3288471892010357e+19,3.8,9332,4.0839188801976586e+18,2
1.5622065145404342e+19,1.2,6358,6.538094110062561e+18,4
1.274272738727148e+19,4.2,8743,1.676874278305355e+19,4
6.213818175938448e+18,1.3,1939,5.118511053483427e+18,0
1.8666886389669946e+17,4.6,279,1.2820362320861282e+19,3
1.8487966413607588e+18,3.7,1334,1.270611923898442e+19,4
4.658218361001427e+18,1.5,5844,1.6484417615680457e+19,3
1.0886025621364296e+19,3.2,8247,3.119004961164054e+18,1
1.180384699986564e+19,1.4,9415,1.1148617712365617e+19,4
6.851864162998699e+18,2.0,4034,4.4965766735030707e+18,2
757135750811352.0,2.3,1197,3.3319853619249997e+18,2
1.304853632085756e+19,4.9,1371,1.5186060600820124e+19,0
1.3754389827482372e+19,4.8,6229,1.213432308552442e+19,0
2.306021359936816e+18,2.5,9491,4.0839188801976586e+18,1
5.031544924061844e+18,2.4,9358,5.38557281725727e+17,0
1.7495079545476633e+19,2.9,2660,1.270611923898442e+19,2
1.8110570845625012e+19,4.6,8576,5.398139320159587e+18,1
5.633768739594979e+18,1.2,8331,3.3319853619249997e+18,1
1.9317763451546688e+18,1.2,1317,9.507229105303079e+18,4
1.3160821168180906e+19,2.8,3823,1.6055933091473279e+19,3
8.655873257202831e+17,2.2,8410,7.259819386284754e+18,0
9.178342749143715e+18,2.0,2972,9.319067932787624e+18,1
1.3928882582184542e+19,1.3,6716,1.5050312560816767e+19,1
6.645726730068445e+18,2.9,8244,1.724485440983907e+19,1
1.6584503449024874e+19,1.5,6794,4.4965766735030707e+18,3
1.110272881738654e+19,3.7,5953,1.4375286883568206e+19,2
4.4690118931914614e+18,3.5,3779,6.538094110062561e+18,3
2.0012218282642166e+18,1.8,554,1.7660636371957137e+19,1
1.3556450690491632e+19,4.4,6313,2.433429615151695e+18,0
4.2501049163205356e+18,4.9,3163,1.2032187551678024e+19,4
1.632338075022048e+19,4.0,4366,3.918185649761305e+18,1
1.4208888613136978e+19,3.2,3565,3.918185649761305e+18,0
1.1468934761404383e+19,4.4,3424,1.676874278305355e+19,0
1.4538042251968006e+19,1.7,3654,7.259819386284754e+18,2
1.0498677299288166e+19,2.4,3680,1.5050312560816767e+19,0
1.1844473083154418e+19,4.2,8175,1.270611923898442e+19,3
1.3830779765906297e+19,2.6,6150,1.4326403370353185e+19,1
1.3438414362607702e+19,1.1,2885,1.549336616575764e+19,4
8.655873257202831e+17,1.6,3324,1.724485440983907e+19,2
8.690657555133319e+18,2.3,200,1.8336539050895755e+19,1
5.507709901916097e+18,2.4,3630,7.942623193031658e+18,3
1.822955125681883e+19,4.4,8301,1.7660636371957137e+19,2
2.2254121931283679e+18,3.6,781,1.5302372492858053e+19,2
1.1074291158043218e+19,3.8,5922,2.2815760460764022e+17,1
4.079318915331672e+18,2.7,4247,1.8336539050895755e+19,0
3.4696388507373604e+18,2.8,6980,1.170745132886585e+19,3
3.8084133007395584e+18,3.0,3013,3.3319853619249997e+18,2
1.4671945593452184e+19,1.5,1249,9.507229105303079e+18,2
3.832233409851772e+18,4.7,828,1.0886693472590381e+19,0
1.3405018392038492e+19,4.7,9747,8.893532915377128e+18,3
1.2989917220269935e+19,1.8,6884,3.119004961164054e+18,2
1.6717821721611487e+19,3.9,556,1.8002027654633181e+19,0
1.3521128223070636e+19,2.7,3763,4.4965766735030707e+18,3
3.7198151841826253e+18,4.8,7254,6.628780713183364e+18,0
1.3772823386825247e+19,2.0,4301,1.0777704607573625e+19,1
1.2667789164304222e+19,1.9,6305,2.6453470276506286e+18,1
1.4208888613136978e+19,2.0,8722,6.538094110062561e+18,3
2.8068525288301716e+18,3.9,3156,1.724485440983907e+19,4
6.014909273736657e+17,1.2,7933,1.549336616575764e+19,2
1.6871290481547432e+19,3.6,202,1.033954131508142e+19,4
6.03103557893769e+17,4.9,5835,5.118511053483427e+18,3
8.655873257202831e+17,3.5,9313,1.5116870719382897e+19,3
7.309304844395762e+18,4.0,8535,1.512433449996952e+19,2
1.1387526486003081e+18,4.4,7894,3.2746490519003514e+17,2
2.446501869233522e+18,1.5,2935,8.261784591830173e+18,1
1.2019877071674364e+19,4.6,6379,7.259819386284754e+18,3
6.402589148259303e+18,3.7,8533,4.3485436049814523e+18,1
1.1958555039664458e+19,1.5,7142,9.412280519920601e+18,1
4.2062960055046804e+18,4.9,4451,8.482904604301149e+18,1
6.114384142440022e+18,3.2,9373,9.412280519920601e+18,3
1.632338075022048e+19,4.8,3794,1.7660636371957137e+19,1
1.3609727704375839e+19,1.1,9582,1.5309922501570873e+19,2
3.844762871021519e+18,1.7,8175,4.948654592146622e+18,4
1.137945262984864e+19,3.4,957,1.3484659323072192e+18,1
1.3060311839275895e+19,1.6,3100,4.4965766735030707e+18,0
1.3095407250515315e+19,3.6,4696,1.270611923898442e+19,1
5.460329523405956e+17,2.7,555,2.381618184978977e+18,4
6.645726730068445e+18,1.5,9667,4.616512536838098e+18,4
757135750811352.0,2.0,222,4.0839188801976586e+18,2
1.4897772696163207e+19,4.7,9056,1.6274293598973741e+19,2
4.954211177593983e+18,1.3,5127,4.3485436049814523e+18,3
1.289120870380623e+19,4.0,4322,5.398139320159587e+18,4
1.0918452587602135e+19,3.7,3114,1.0886693472590381e+19,1
1.0498677299288166e+19,1.2,1588,8.464610048055394e+18,4
1.3438414362607702e+19,2.8,5102,1.0768694252333713e+19,0
1.723384006354451e+19,2.5,1749,1.2820362320861282e+19,1
1.8207867080141263e+19,2.4,5916,6.538094110062561e+18,3
1.2667789164304222e+19,2.0,3787,1.170745132886585e+19,2
1.119356379961002e+19,3.8,6869,1.4375286883568206e+19,0
4.3337440893877156e+18,3.5,1343,2.6052395084709407e+18,4
2.454569095344115e+18,1.1,9536,1.4655108791386194e+19,1
1.3928882582184542e+19,2.5,2890,8.246419189534377e+18,2
1.609098387097854e+19,2.2,3686,2.433429615151695e+18,0
1.6269152514595768e+19,2.1,8986,1.213432308552442e+19,3
7.130617793679477e+18,3.9,425,1.7660636371957137e+19,0
2.9402244880937303e+18,1.8,4913,9.092786557005681e+18,4
5.53574088461748e+18,4.4,1729,5.398139320159587e+18,3
1.137945262984864e+19,3.8,4899,7.635396661974156e+18,0
2.5187924811993093e+18,1.5,8732,8.893532915377128e+18,2
1.822955125681883e+19,3.3,3380,1.577969828238952e+19,2
1.5849379636784845e+18,3.5,5687,3.2746490519003514e+17,3
1.0611542615762946e+19,1.7,6016,5.066965511273857e+18,2
1.0333356258647495e+19,3.9,7090,1.5463160591109542e+19,4
8.357885286083807e+18,3.5,7191,8.261784591830173e+18,3
7.844080527590707e+18,2.8,1012,1.577969828238952e+19,1
1.2535313001217346e+19,3.2,4980,1.3484659323072192e+18,0
5.3723432221286784e+17,3.7,7587,8.464610048055394e+18,0
7.636418252547868e+17,4.4,8289,1.0777704607573625e+19,4
5.740079177654161e+18,1.4,6737,1.1255526171930313e+18,4
4.969630048159747e+18,2.6,1658,7.259819386284754e+18,3
8.690657555133319e+18,1.4,7549,5.904533670630737e+18,0
1.2891993417255438e+19,2.0,9629,1.5116870719382897e+19,4
4.079318915331672e+18,4.8,2353,1.8336539050895755e+19,0
1.2063229541765143e+18,2.3,6395,4.948654592146622e+18,1
1.3095407250515315e+19,3.7,2117,1.5463160591109542e+19,3
9.821762720401213e+18,4.9,5446,9.507229105303079e+18,3
1.3790091326471487e+19,4.6,8833,1.577969828238952e+19,1
2.9664077166623194e+17,3.8,702,8.427234096326724e+18,0
1.2178230201176312e+19,3.7,358,1.8336539050895755e+19,3
1.5802066858131673e+19,4.3,8900,1.068547395550539e+19,2
3.4777924956262405e+18,2.1,7586,1.4655108791386194e+19,1
1.3827459299664675e+19,4.6,6576,5.398139320159587e+18,4
7.361987110145114e+18,3.3,8637,8.261784591830173e+18,3
6.745060141800836e+18,2.9,8662,1.512433449996952e+19,2
7.752714072429775e+18,2.9,5454,1.0886693472590381e+19,3
8.215350401900235e+18,1.0,4405,3.4567772953846074e+17,2
3.937663072155683e+18,4.1,5103,7.116614986317909e+18,4
1.3772492544700096e+18,4.1,2112,2.6453470276506286e+18,1
1.503606889230718e+19,1.9,3276,7.116614986317909e+18,2
5.53574088461748e+18,5.0,4047,3.4567772953846074e+17,3
6.167722927146943e+18,3.1,2676,1.4375286883568206e+19,3
3.6048872504078013e+18,4.8,9567,9.96886401146849e+18,0
1.6714796437409386e+19,4.2,6597,3.039483940415557e+18,0
9.739562567955862e+18,4.3,8667,7.259819386284754e+18,2
3.4010600465966223e+18,1.1,4131,1.4141217855907383e+19,3
5.12683334203823e+18,2.1,3841,1.512433449996952e+19,2
4.988129944556555e+18,3.3,8040,8.113304503428993e+18,4
9.387748837458727e+18,2.0,8731,2.7973455834534564e+18,2
1.8487966413607588e+18,3.4,9027,8.427234096326724e+18,1
3.565113966732725e+18,3.5,8177,1.4655108791386194e+19,4
1.4612606734561333e+19,1.6,6179,1.3490305753653087e+18,4
2.959178013559639e+18,1.3,7244,1.7953348012272798e+19,0
2.786905009887138e+18,2.4,6669,1.1148617712365617e+19,2
4.658218361001427e+18,3.5,8996,1.4326403370353185e+19,2
1.106761006093489e+19,2.1,2843,1.676874278305355e+19,0
1.6045480604436679e+19,2.2,9213,4.3485436049814523e+18,2
1.0478701809291946e+18,4.0,3667,1.3484659323072192e+18,1
8.045557043467666e+18,1.8,6485,1.5463160591109542e+19,1
9.987628093758031e+17,4.3,3963,1.033954131508142e+19,4
2.0534049137939254e+17,2.1,687,2.30922273827339e+18,1
1.2535313001217346e+19,2.9,5270,7.217513652859127e+18,2
1.503606889230718e+19,4.7,1189,8.482904604301149e+18,3
1.2178230201176312e+19,4.0,9091,1.7660636371957137e+19,3
8.393997236453854e+18,1.9,350,4.3485436049814523e+18,0
9.810578933517142e+18,3.9,805,7.942623193031658e+18,4
1.02573742033157e+19,1.8,6913,4.0839188801976586e+18,2
4.079318915331672e+18,4.3,5660,1.0886693472590381e+19,3
6.402589148259303e+18,2.2,8023,4.948654592146622e+18,2
1.4349195282841124e+18,4.4,8039,1.213432308552442e+19,2
6.745060141800836e+18,3.9,8455,1.7660636371957137e+19,0
1.2617632511487658e+19,1.8,1545,8.113304503428993e+18,3
1.1896612119012067e+19,1.6,1833,8.113304503428993e+18,4
1.624097513701214e+19,1.2,2099,3.8290866547866074e+17,1
1.099912587855143e+19,2.0,6869,5.066965511273857e+18,0
6.833489879552641e+18,2.6,2721,8.464610048055394e+18,2
8.034142832457239e+18,2.5,3059,1.8336539050895755e+19,4
1.2989917220269935e+19,3.0,8481,1.6484417615680457e+19,1
2.0970802321952773e+18,1.6,7530,1.6842925686014495e+19,4
1.2891993417255438e+19,3.5,1286,9.507229105303079e+18,4
6.645726730068445e+18,4.4,8037,2.30922273827339e+18,4
9.739562567955862e+18,4.9,4539,7.116614986317909e+18,3
1.3928882582184542e+19,4.9,1615,1.3490305753653087e+18,4
8.597731549253092e+18,1.7,3947,1.676874278305355e+19,1
1.752447489463368e+19,2.2,6152,1.724485440983907e+19,4
1.8207867080141263e+19,1.6,6941,1.7953348012272798e+19,0
8.665712324928556e+18,1.1,1110,1.5116870719382897e+19,4
1.1468934761404383e+19,2.9,8166,2.30922273827339e+18,0
5.105756015886943e+18,3.7,6205,1.4655108791386194e+19,1
9.04381437614701e+18,2.5,3788,1.1255526171930313e+18,1
1.2105333403475984e+19,1.7,7171,2.381618184978977e+18,1
5.3723432221286784e+17,3.4,7323,4.4965766735030707e+18,2
6.520683880202848e+18,1.1,9371,5.118511053483427e+18,0
1.1844473083154418e+19,1.9,6318,3.3996271492867205e+18,1
8.36691021114057e+18,2.7,496,1.7174811930000638e+19,0
5.460329523405956e+17,3.3,8356,1.6484417615680457e+19,1
1.0350335103062985e+19,4.2,6026,1.213432308552442e+19,1
9.035588445022012e+18,3.9,3005,1.170745132886585e+19,4
5.633768739594979e+18,4.5,2789,3.3996271492867205e+18,4
8.044978517339884e+18,4.0,6706,8.893532915377128e+18,0
1.3609727704375839e+19,3.7,6427,1.6055933091473279e+19,3
4.988129944556555e+18,4.7,1639,1.6484417615680457e+19,4
6.319268558952874e+18,3.7,3341,2.30922273827339e+18,4
1.3827459299664675e+19,3.6,3065,1.213432308552442e+19,1
1.4833855249308884e+18,4.2,1282,1.7660636371957137e+19,1
1.2045471354913638e+19,2.5,3054,1.213432308552442e+19,4
1.854877418847883e+18,3.7,3512,1.0952338289285284e+19,4
8.586253806867139e+18,4.9,4066,1.8336539050895755e+19,3
3.330916661964262e+18,3.3,8694,5.118511053483427e+18,4
3.330916661964262e+18,3.6,6140,1.3484659323072192e+18,3
1.775054609111871e+19,3.7,7314,1.577969828238952e+19,2
1.3290459407287271e+19,3.5,6212,1.6842925686014495e+19,1
1.822955125681883e+19,2.8,5934,6.816937772746822e+18,4
6.402589148259303e+18,3.0,2185,5.571399765845625e+18,2
8.723095803755318e+18,4.7,7326,1.6842925686014495e+19,1
9.053607062736752e+18,1.1,2454,5.38557281725727e+17,1
8.36691021114057e+18,4.5,6993,1.6842925686014495e+19,1
1.6269152514595768e+19,2.4,9862,1.1255526171930313e+18,2
8.219109603256975e+18,1.2,2098,1.5302372492858053e+19,3
1.273412099198991e+19,4.7,4526,8.113304503428993e+18,2
1.2325135228998994e+19,4.1,1127,2.381618184978977e+18,1
1.3772823386825247e+19,2.6,5753,5.904533670630737e+18,1
1.2531127459648197e+19,1.5,4425,1.2032187551678024e+19,2
8.655873257202831e+17,1.3,145,9.325329741360679e+18,4
4.079318915331672e+18,4.5,9685,9.319067932787624e+18,2
1.7495079545476633e+19,4.1,573,6.538094110062561e+18,0
1.3967274242545605e+18,3.0,5444,4.616512536838098e+18,0
1.02573742033157e+19,3.2,7028,3.8290866547866074e+17,3
1.102745649807932e+19,1.2,4159,1.6842925686014495e+19,0
1.4171917124414423e+19,1.3,631,5.904533670630737e+18,2
6.412915952695725e+18,4.7,4948,5.38557281725727e+17,4
4.3337440893877156e+18,2.9,7314,7.643608260430941e+18,3
9.173122168348691e+18,1.1,2469,1.4375286883568206e+19,4
1.2019877071674364e+19,4.0,6757,9.507229105303079e+18,2
8.25584380768507e+18,1.5,5722,4.4965766735030707e+18,1
2.0720898154924782e+18,1.5,421,8.113304503428993e+18,4
1.3773230000183872e+18,1.5,4357,1.549336616575764e+19,3
6.213818175938448e+18,4.4,3308,8.464610048055394e+18,3
1.1584336136250739e+19,2.2,7974,9.092786557005681e+18,1
1.060403646823172e+19,2.2,8548,6.816937772746822e+18,2
6.285361226687596e+18,2.2,5917,1.068547395550539e+19,0
1.6871290481547432e+19,3.9,5294,9.092786557005681e+18,3
5.423799938437776e+17,2.3,109,2.381618184978977e+18,1
6.412915952695725e+18,4.1,4935,1.7174811930000638e+19,3
1.4512529912588618e+19,3.7,1772,1.7660636371957137e+19,1
1.3790091326471487e+19,3.0,3555,2.7973455834534564e+18,2
1.220937496852957e+19,3.9,5372,1.4698628003806726e+19,1
4.988129944556555e+18,4.7,7967,7.259819386284754e+18,3
1.5802066858131673e+19,4.7,115,4.0839188801976586e+18,2
5.990485371102253e+18,1.9,309,7.111430747023782e+17,2
8.655873257202831e+17,2.4,718,2.381618184978977e+18,4
1.6584503449024874e+19,4.3,1620,3.4567772953846074e+17,1
1.6652115949733497e+19,3.1,836,1.1148617712365617e+19,1
1.8329308318331587e+19,3.3,2444,7.635396661974156e+18,1
1.3785705245607217e+19,1.6,6922,5.066965511273857e+18,1
1.7412572334502466e+19,3.4,7206,2.7973455834534564e+18,2
8.393997236453854e+18,2.4,9564,1.6055933091473279e+19,0
1.274272738727148e+19,3.4,5243,1.4326403370353185e+19,4
1.025260004867259e+19,1.2,3244,3.3319853619249997e+18,1
1.0353210017543794e+18,4.0,6842,1.0886693472590381e+19,2
4.954079022524943e+18,4.8,5345,8.261784591830173e+18,4
1.5143872835091778e+19,3.5,3257,1.270611923898442e+19,1
1.119356379961002e+19,3.1,8290,5.571399765845625e+18,3
5.12683334203823e+18,1.3,3612,5.571399765845625e+18,3
3.7198151841826253e+18,4.8,8415,1.4141217855907383e+19,3
8.083495931734871e+18,2.4,2646,1.676874278305355e+19,2
6.402589148259303e+18,4.7,6768,3.039483940415557e+18,4
1.3240528833393478e+19,4.4,2017,3.119004961164054e+18,4
1.7587275218890148e+19,1.0,9795,4.3485436049814523e+18,2
8.723095803755318e+18,2.2,4227,2.6052395084709407e+18,3
1.1996488127664812e+18,2.5,661,1.3878824213093503e+19,4
1.0449785146079793e+19,1.0,8745,5.672635240414465e+18,2
5.009617646615416e+18,4.4,3837,2.6052395084709407e+18,3
1.141455751405557e+19,2.0,9783,1.4698628003806726e+19,4
5.460329523405956e+17,3.7,5940,2.433429615151695e+18,2
4.5824498393363436e+18,2.1,4640,1.3484659323072192e+18,3
4.0086988313256443e+18,3.9,2070,1.6055933091473279e+19,1
8.636431864268803e+18,3.4,5176,6.538094110062561e+18,1
5.990485371102253e+18,3.1,1448,1.0777704607573625e+19,1
1.1958555039664458e+19,4.1,8954,1.6690943610036765e+19,1
4.796737216963625e+18,2.0,4327,1.3484659323072192e+18,1
1.058694063200582e+19,3.1,2258,5.904533670630737e+18,2
1.2667789164304222e+19,3.5,337,1.7111692053314486e+19,3
1.7587275218890148e+19,4.6,9053,8.893532915377128e+18,1
9.010020572552383e+18,3.4,8654,1.724485440983907e+19,1
1.106761006093489e+19,1.2,5673,6.816937772746822e+18,3
1.102745649807932e+19,1.6,8527,8.261784591830173e+18,3
1.648645374834562e+19,3.6,833,7.259819386284754e+18,2
2.306021359936816e+18,1.9,985,1.0768694252333713e+19,3
5.12683334203823e+18,4.9,3979,2.7973455834534564e+18,3
1.3995525576961376e+19,3.5,927,7.217513652859127e+18,3
1.8666886389669946e+17,2.4,7724,8.464610048055394e+18,4
1.9067091269878584e+18,2.8,2917,1.068547395550539e+19,1
2.5703239818471194e+18,1.7,6669,1.068547395550539e+19,4
8.393997236453854e+18,4.4,8411,8.482904604301149e+18,1
1.1996488127664812e+18,3.6,4871,1.5463160591109542e+19,0
1.4222466331021953e+19,4.5,9725,5.571399765845625e+18,4
3.565113966732725e+18,4.4,5505,5.398139320159587e+18,0
6.399785993034026e+18,2.6,3701,6.538094110062561e+18,0
3.52447281671381e+18,1.9,692,8.113304503428993e+18,1
4.641710452934659e+18,4.2,1506,1.7174811930000638e+19,2
1.854877418847883e+18,5.0,2142,1.3490305753653087e+18,3
1.550249142009825e+19,3.7,7987,9.412280519920601e+18,4
1.624097513701214e+19,3.2,1815,1.3484659323072192e+18,2
4.969630048159747e+18,4.1,8064,5.571399765845625e+18,1
7.752714072429775e+18,1.3,5339,3.8290866547866074e+17,2
1.652870527536446e+19,1.1,4578,8.464610048055394e+18,4
9.010020572552383e+18,1.2,2538,9.507229105303079e+18,0
2.0012218282642166e+18,1.7,9105,6.628780713183364e+18,2
1.723384006354451e+19,3.3,1769,1.549336616575764e+19,2
7.636418252547868e+17,4.0,3508,8.246419189534377e+18,3
6.402589148259303e+18,1.8,3709,8.261784591830173e+18,3
1.5951982417283205e+19,2.3,3642,1.2820362320861282e+19,4
1.3928882582184542e+19,3.1,1496,2.7973455834534564e+18,3
1.141455751405557e+19,4.3,3182,9.412280519920601e+18,0
8.636431864268803e+18,1.9,5565,3.0143044749114276e+18,4
1.2617632511487658e+19,3.3,7111,7.942623193031658e+18,2
6.586335012417063e+18,1.1,8899,1.6274293598973741e+19,4
5.12683334203823e+18,3.3,880,1.7660636371957137e+19,3
8.387847229023341e+18,1.5,6833,1.549336616575764e+19,3
3.4696388507373604e+18,5.0,3190,1.6055933091473279e+19,3
